NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM
3447	203449	1	【新手】白鹿长老	【新手】白鹿长老	3432	-1	-1	1	-1	0	0	2	4	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3448	203449	1	【新手】白鹿长老	【新手】白鹿长老	3433	-1	-1	1	-1	0	0	2	5	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3449	203449	1	【新手】白鹿长老	【新手】白鹿长老	3434	-1	-1	1	-1	0	0	2	6	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3450	203449	1	【新手】白鹿长老	【新手】白鹿长老	3435	-1	-1	1	-1	0	0	2	7	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3451	203449	1	【新手】白鹿长老	【新手】白鹿长老	3436	-1	-1	1	-1	0	0	2	8	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3452	203449	1	【新手】白鹿长老	【新手】白鹿长老	3437	-1	-1	1	-1	0	0	2	9	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3453	203449	1	【新手】白鹿长老	【新手】白鹿长老	3438	-1	-1	1	-1	0	0	2	10	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
3454	203449	1	【新手】白鹿长老	【新手】白鹿长老	3439	-1	-1	1	-1	0	0	2	11	-1	22000	-1	-1	-1	-1	1	5	0	0	163	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t获得新兵器之后，记得按下“B”键打开背包，右键点击你刚刚获得的武器，就可以装备上新武器了。\n\t白鹿长老正在东北方等待着你的到来。	找到@npc_131016	\t雄鹰长老就在我的武器旁边	放弃任务	\t真没想到你这么快就来了！\n\t看来你在前面两位长老那里得到了不少收获啊。	131016	白鹿长老	-1	-1	0	-1	找到@npc_131016					按下“B”键打开背包，右键点击就可以装备你刚刚获得的武器。	0		0
#虚拟昆仑牧场3206前置任务																																																																											
3455	-1	0	虚拟楼兰牧场脚本3206前置任务	虚拟楼兰牧场脚本3206前置任务	-1	-1	-1	1	-1	0	0	2	-1	-1	22000	-1	-1	-1	-1	1	5	0	0	70	0	0	1	12	0	0	0	0	0	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在身后有我这些年来锻造的各种武器，你可以去挑一把合适的。	找到@npc_131013	\t找到趁手的兵器了吗？	放弃任务	\t我看你英姿飒爽也不是平平之辈，日后必成大事，再说宝剑配英雄，这武器就免费送你好了。	131013	十字架	-1	-1	0	3404	找到@npc_131013						0		0
3456	-1	0	虚拟楼兰牧场武器进阶任务	虚拟楼兰牧场脚本3206前置任务	-1	-1	-1	1	-1	0	0	2	-1	-1	22000	-1	-1	-1	-1	1	5	0	0	70	0	0	1	12	0	0	0	0	0	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在身后有我这些年来锻造的各种武器，你可以去挑一把合适的。	找到@npc_131013	\t找到趁手的兵器了吗？	放弃任务	\t我看你英姿飒爽也不是平平之辈，日后必成大事，再说宝剑配英雄，这武器就免费送你好了。	131013	十字架	-1	-1	0	3404	找到@npc_131013						0		0
3457	-1	0	【主线】兵器的进阶	【主线】兵器的进阶	3416	-1	-1	10	-1	0	0	2	-1	-1	22000	-1	-1	-1	-1	1	100	0	0	3000	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#c000000，看来你有不少收获啊。\n\t你可以再去认识一下@npc_129027，他那里或许有你所需要的防身的武器。	找到@npc_129027	\t你找我有什么事？	放弃任务	\t原来是@npc_129025介绍来的！他真是一个有趣的人，据说他来自一个到处金砖玉瓦，叫做大都的城市……\n\t哦，对，你是来挑选兵器的对吧。你可以从这里随意挑选一件，以后别忘了常来光顾，我不仅出售上等兵器，还能帮助你修理损坏的装备。	129027	武器商人	-1	-1	0	3458	找到@npc_129027						0		0
3458	203593	1	【主线】防具的进阶	【主线】防具的进阶	3457	-1	-1	10	-1	0	0	2	-1	-1	22000	-1	-1	-1	-1	1	200	0	0	800	0	0	-1	0	0	0	0	0	0	0	10241101	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t啊？你这就要走啊，我还以为能多聊一会呢。\n\t看你一脸着急的样子，好像还真有急事似的，不过光有武器也不行啊。既然聊得这么投缘，我就免费告诉你，不妨去旁边的@npc_129026那逛逛，他那里的防具还是相当不错的，虽然不是什么极品，但是行走江湖足够了！	找到@npc_129026	\t你找我有什么事？	放弃任务	\t你好，我是王国内的防具商人，请问您需要点什么？	129026	防具商人	-1	-1	0	3654	找到@npc_129026						0		0
#虚拟青海牧场3206前置任务																																																																											
3462	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	0	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。现在你再给我演练一下“勇冠三军”，让我看看你的练习成果如何？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	武士技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3463	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	1	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。现在你再给我演练一下“七星剑阵”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	剑侠技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3464	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	2	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。现在你再给我演练一下“自由之歌”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	骑射手技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3465	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	3	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“散兵队形”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	火枪手技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3466	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	4	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“神灯之光”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	先知技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3467	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	5	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“冥神附体”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	萨满技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3468	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	6	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“光明圣战”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	十字军技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3469	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	7	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“铜墙铁壁”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	圣火使技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3470	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	8	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“疾风烈火”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	刺客技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
3471	203724	1	【主线】职业的进阶	【主线】职业的进阶	3498	-1	-1	9	-1	-1	-1	2	9	-1	22000	-1	-1	-1	-1	1	132	0	0	855	0	0	1	20	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	\t我已经传授给你两个技能，但要想自如运用还需要勤加练习才行。你再给我演练一下“临兵列阵”好吗？		\t不清楚如何提升技能等级？在我这里就可以学习、提升自己的技能。\n\t点击#G技能学习#W按钮就能进入技能学习界面，里面#G明亮的技能#W表示你现在能掌握的技能，点击相应图标即可学习技能，当然你要有一定的经验和银子！\n\t最后记得学习完技能后，要将自己#G技能栏内技能的图标#W拖到下方#G快捷栏内#W，才能在需要的时候，方便快捷的使用。	你放弃了使命！	\t恩，这招使得有模有样，但要想更好的发挥为例，需要勤加练习。	129056	近卫军技能大师	-1	-1	-1	3622						您可以按下键盘上的#R2#G键，或者左键点击您下方技能快捷栏中的#R勇冠三军#G技能。	1		0
