NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	TEXT	
22210	22210	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复25点生命，自身攻击参与计算40%	1	梵音咒：每3秒自身周围最多6个队友恢复25点生命，自身攻击参与计算40%	
22211	22211	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复50点生命，自身攻击参与计算50%	1	梵音咒：每3秒自身周围最多6个队友恢复50点生命，自身攻击参与计算50%	
22212	22212	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复75点生命，自身攻击参与计算60%	1	梵音咒：每3秒自身周围最多6个队友恢复75点生命，自身攻击参与计算60%	
22213	22213	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复125点生命，自身攻击参与计算70%	1	梵音咒：每3秒自身周围最多6个队友恢复125点生命，自身攻击参与计算70%	
22214	22214	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复200点生命，自身攻击参与计算80%	1	梵音咒：每3秒自身周围最多6个队友恢复200点生命，自身攻击参与计算80%	
22215	22215	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复325点生命，自身攻击参与计算90%	1	梵音咒：每3秒自身周围最多6个队友恢复325点生命，自身攻击参与计算90%	
22216	22216	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复525点生命，自身攻击参与计算100%	1	梵音咒：每3秒自身周围最多6个队友恢复525点生命，自身攻击参与计算100%	
22217	22217	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复850点生命，自身攻击参与计算110%	1	梵音咒：每3秒自身周围最多6个队友恢复850点生命，自身攻击参与计算110%	
22218	22218	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复1375点生命，自身攻击参与计算120%	1	梵音咒：每3秒自身周围最多6个队友恢复1375点生命，自身攻击参与计算120%	
22219	22219	10	1	HAN2_Skill_Lama_1_4			人物身体前置点			人物身体受击点	0	1	0	0						梵音咒：每3秒自身周围最多6个队友恢复2225点生命，自身攻击参与计算130%	1	梵音咒：每3秒自身周围最多6个队友恢复2225点生命，自身攻击参与计算130%	
22220	22220	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免5%	1	大悲咒：自身周围最多6个队友受到伤害减免5%	
22221	22221	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免10%	1	大悲咒：自身周围最多6个队友受到伤害减免10%	
22222	22222	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免15%	1	大悲咒：自身周围最多6个队友受到伤害减免15%	
22223	22223	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免20%	1	大悲咒：自身周围最多6个队友受到伤害减免20%	
22224	22224	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免25%	1	大悲咒：自身周围最多6个队友受到伤害减免25%	
22225	22225	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免30%	1	大悲咒：自身周围最多6个队友受到伤害减免30%	
22226	22226	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免35%	1	大悲咒：自身周围最多6个队友受到伤害减免35%	
22227	22227	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免40%	1	大悲咒：自身周围最多6个队友受到伤害减免40%	
22228	22228	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免45%	1	大悲咒：自身周围最多6个队友受到伤害减免45%	
22229	22229	10	1	HAN2_Skill_Lama_1_5			人物身体前置点			人物身体受击点	0	1	0	0						大悲咒：自身周围最多6个队友受到伤害减免50%	1	大悲咒：自身周围最多6个队友受到伤害减免50%	
																							
#	图鉴																						
22260	22260	9	1	CJSH_Monster_touxiang_11_8			人物身体前置点			人物头部绑定点	1	0	0	0						三头凶蛟坐骑激活：全属性+13	1	三头凶蛟坐骑激活：全属性+13
22261	22261	9	1	CJSH_Monster_touxiang_11_8			人物身体前置点			人物头部绑定点	1	0	0	0						三头凶蛟坐骑激活：全属性+13	1	三头凶蛟坐骑激活：全属性+13
22262	22262	9	1	HAN2_Ride_touxiang_8_4			人物身体前置点			人物头部绑定点	1	0	0	0						赤鳞饕餮坐骑激活：全属性+26	1	赤鳞饕餮坐骑激活：全属性+26
22263	22263	9	1	HAN2_Ride_touxiang_8_4			人物身体前置点			人物头部绑定点	1	0	0	0						赤鳞饕餮坐骑激活：全属性+26	1	赤鳞饕餮坐骑激活：全属性+26
22264	22264	9	1	HAN2_Ride_touxiang_8_8			人物身体前置点			人物头部绑定点	1	0	0	0						金眼狻猊坐骑激活：全属性+39	1	金眼狻猊坐骑激活：全属性+39
22265	22265	9	1	HAN2_Ride_touxiang_8_8			人物身体前置点			人物头部绑定点	1	0	0	0						金眼狻猊坐骑激活：全属性+39	1	金眼狻猊坐骑激活：全属性+39
22266	22266	9	1	HAN2_Ride_touxiang_8_6			人物身体前置点			人物头部绑定点	1	0	0	0						九色毕方坐骑激活：全属性+52	1	九色毕方坐骑激活：全属性+52
22267	22267	9	1	HAN2_Ride_touxiang_8_6			人物身体前置点			人物头部绑定点	1	0	0	0						九色毕方坐骑激活：全属性+52	1	九色毕方坐骑激活：全属性+52
22268	22268	9	1	HAN2_Ride_touxiang_8_12			人物身体前置点			人物头部绑定点	1	0	0	0						银脊珠杌坐骑激活：全属性+65	1	银脊珠杌坐骑激活：全属性+65
22269	22269	9	1	HAN2_Ride_touxiang_8_12			人物身体前置点			人物头部绑定点	1	0	0	0						银脊珠杌坐骑激活：全属性+65	1	银脊珠杌坐骑激活：全属性+65
22270	22270	9	1	HAN2_Ride_touxiang_8_9			人物身体前置点			人物头部绑定点	1	0	0	0						吞天烛龙坐骑激活：全属性+78	1	吞天烛龙坐骑激活：全属性+78
22271	22271	9	1	HAN2_Ride_touxiang_8_9			人物身体前置点			人物头部绑定点	1	0	0	0						吞天烛龙坐骑激活：全属性+78	1	吞天烛龙坐骑激活：全属性+78
22272	22272	9	1	HAN2_Monster_touxiang_20_2			人物身体前置点			人物头部绑定点	1	0	0	0						毛驴坐骑激活：全属性+91	1	毛驴坐骑激活：全属性+91
22273	22273	9	1	HAN2_Monster_touxiang_20_2			人物身体前置点			人物头部绑定点	1	0	0	0						毛驴坐骑激活：全属性+91	1	毛驴坐骑激活：全属性+91
22274	22274	9	1	HAN2_Monster_touxiang_19_6			人物身体前置点			人物头部绑定点	1	0	0	0						羊驼坐骑激活：全属性+104	1	羊驼坐骑激活：全属性+104
22275	22275	9	1	HAN2_Monster_touxiang_19_6			人物身体前置点			人物头部绑定点	1	0	0	0						羊驼坐骑激活：全属性+104	1	羊驼坐骑激活：全属性+104
22276	22276	9	1	CJSH_Monster_touxiang_15_3			人物身体前置点			人物头部绑定点	1	0	0	0						赤炎螳螂坐骑激活：全属性+117	1	赤炎螳螂坐骑激活：全属性+117
22277	22277	9	1	CJSH_Monster_touxiang_15_3			人物身体前置点			人物头部绑定点	1	0	0	0						赤炎螳螂坐骑激活：全属性+117	1	赤炎螳螂坐骑激活：全属性+117
22278	22278	9	1	CJSH_Monster_touxiang_2_7			人物身体前置点			人物头部绑定点	1	0	0	0						青螭坐骑激活：全属性+130	1	青螭坐骑激活：全属性+130
22279	22279	9	1	CJSH_Monster_touxiang_2_7			人物身体前置点			人物头部绑定点	1	0	0	0						青螭坐骑激活：全属性+130	1	青螭坐骑激活：全属性+130
22280	22280	9	1	HAN2_Ride_touxiang_9_11			人物身体前置点			人物头部绑定点	1	0	0	0						多彩豆豆虎坐骑激活：全属性+143	1	多彩豆豆虎坐骑激活：全属性+143
22281	22281	9	1	HAN2_Ride_touxiang_9_11			人物身体前置点			人物头部绑定点	1	0	0	0						多彩豆豆虎坐骑激活：全属性+143	1	多彩豆豆虎坐骑激活：全属性+143
22282	22282	9	1	HAN2_Ride_touxiang_8_13			人物身体前置点			人物头部绑定点	1	0	0	0						幽灵狼坐骑激活：全属性+156	1	幽灵狼坐骑激活：全属性+156
22283	22283	9	1	HAN2_Ride_touxiang_8_13			人物身体前置点			人物头部绑定点	1	0	0	0						幽灵狼坐骑激活：全属性+156	1	幽灵狼坐骑激活：全属性+156
22284	22284	9	1	HAN2_Ride_touxiang_8_15			人物身体前置点			人物头部绑定点	1	0	0	0						巨齿鳄坐骑激活：全属性+169	1	巨齿鳄坐骑激活：全属性+169
22285	22285	9	1	HAN2_Ride_touxiang_8_15			人物身体前置点			人物头部绑定点	1	0	0	0						巨齿鳄坐骑激活：全属性+169	1	巨齿鳄坐骑激活：全属性+169
22286	22286	9	1	HAN2_Ride_touxiang_8_14			人物身体前置点			人物头部绑定点	1	0	0	0						双头恶犬坐骑激活：全属性+182	1	双头恶犬坐骑激活：全属性+182
22287	22287	9	1	HAN2_Ride_touxiang_8_14			人物身体前置点			人物头部绑定点	1	0	0	0						双头恶犬坐骑激活：全属性+182	1	双头恶犬坐骑激活：全属性+182
22288	22288	9	1	CJSH_Monster_touxiang_16_11			人物身体前置点			人物头部绑定点	1	0	0	0						雷芒雨工坐骑激活：全属性+195	1	雷芒雨工坐骑激活：全属性+195
22289	22289	9	1	CJSH_Monster_touxiang_16_11			人物身体前置点			人物头部绑定点	1	0	0	0						雷芒雨工坐骑激活：全属性+195	1	雷芒雨工坐骑激活：全属性+195
22290	22290	9	1	CJSH_Monster_touxiang_10_16			人物身体前置点			人物头部绑定点	1	0	0	0						幽铠魇虎(黄)坐骑激活：全属性+208	1	幽铠魇虎(黄)坐骑激活：全属性+208
22291	22291	9	1	CJSH_Monster_touxiang_10_16			人物身体前置点			人物头部绑定点	1	0	0	0						幽铠魇虎(黄)坐骑激活：全属性+208	1	幽铠魇虎(黄)坐骑激活：全属性+208
22292	22292	9	1	CJSH_Monster_touxiang_9_1			人物身体前置点			人物头部绑定点	1	0	0	0						幽铠魇虎(白)坐骑激活：全属性+221	1	幽铠魇虎(白)坐骑激活：全属性+221
22293	22293	9	1	CJSH_Monster_touxiang_9_1			人物身体前置点			人物头部绑定点	1	0	0	0						幽铠魇虎(白)坐骑激活：全属性+221	1	幽铠魇虎(白)坐骑激活：全属性+221
22294	22294	9	1	CJSH_Monster_touxiang_10_12			人物身体前置点			人物头部绑定点	1	0	0	0						幽铠魇虎(黑)坐骑激活：全属性+234	1	幽铠魇虎(黑)坐骑激活：全属性+234
22295	22295	9	1	CJSH_Monster_touxiang_10_12			人物身体前置点			人物头部绑定点	1	0	0	0						幽铠魇虎(黑)坐骑激活：全属性+234	1	幽铠魇虎(黑)坐骑激活：全属性+234
22296	22296	9	1	CJSH_Add_0_15			人物身体前置点			人物头部绑定点	1	0	0	0						圣诞熊坐骑激活：全属性+247	1	圣诞熊坐骑激活：全属性+247
22297	22297	9	1	CJSH_Add_0_15			人物身体前置点			人物头部绑定点	1	0	0	0						圣诞熊坐骑激活：全属性+247	1	圣诞熊坐骑激活：全属性+247
22298	22298	9	1	HAN2_Ride_touxiang_9_12			人物身体前置点			人物头部绑定点	1	0	0	0						金鬃狂狮坐骑激活：全属性+260	1	金鬃狂狮坐骑激活：全属性+260
22299	22299	9	1	HAN2_Ride_touxiang_9_12			人物身体前置点			人物头部绑定点	1	0	0	0						金鬃狂狮坐骑激活：全属性+260	1	金鬃狂狮坐骑激活：全属性+260
22300	22300	9	1	HAN2_Pet_touxiang_1_9			人物身体前置点			人物头部绑定点	1	0	0	0						烈焱战马坐骑激活：全属性+273	1	烈焱战马坐骑激活：全属性+273
22301	22301	9	1	HAN2_Pet_touxiang_1_9			人物身体前置点			人物头部绑定点	1	0	0	0						烈焱战马坐骑激活：全属性+273	1	烈焱战马坐骑激活：全属性+273
22302	22302	9	1	CJSH_Monster_touxiang_19_6			人物身体前置点			人物头部绑定点	1	0	0	0						无双赤兔马坐骑激活：全属性+286	1	无双赤兔马坐骑激活：全属性+286
22303	22303	9	1	CJSH_Monster_touxiang_19_6			人物身体前置点			人物头部绑定点	1	0	0	0						无双赤兔马坐骑激活：全属性+286	1	无双赤兔马坐骑激活：全属性+286
22304	22304	9	1	CJSH_Monster_touxiang_19_7			人物身体前置点			人物头部绑定点	1	0	0	0						神行绝影马坐骑激活：全属性+299	1	神行绝影马坐骑激活：全属性+299
22305	22305	9	1	CJSH_Monster_touxiang_19_7			人物身体前置点			人物头部绑定点	1	0	0	0						神行绝影马坐骑激活：全属性+299	1	神行绝影马坐骑激活：全属性+299
22306	22306	9	1	CJSH_Monster_touxiang_21_10			人物身体前置点			人物头部绑定点	1	0	0	0						乔巴坐骑激活：全属性+312	1	乔巴坐骑激活：全属性+312
22307	22307	9	1	CJSH_Monster_touxiang_21_10			人物身体前置点			人物头部绑定点	1	0	0	0						乔巴坐骑激活：全属性+312	1	乔巴坐骑激活：全属性+312
22308	22308	9	1	CJSH_Monster_touxiang_19_11			人物身体前置点			人物头部绑定点	1	0	0	0						神火啸天兽坐骑激活：全属性+325	1	神火啸天兽坐骑激活：全属性+325
22309	22309	9	1	CJSH_Monster_touxiang_19_11			人物身体前置点			人物头部绑定点	1	0	0	0						神火啸天兽坐骑激活：全属性+325	1	神火啸天兽坐骑激活：全属性+325
22310	22310	9	1	CJSH_Monster_touxiang_19_8			人物身体前置点			人物头部绑定点	1	0	0	0						福瑞金象坐骑激活：全属性+338	1	福瑞金象坐骑激活：全属性+338
22311	22311	9	1	CJSH_Monster_touxiang_19_8			人物身体前置点			人物头部绑定点	1	0	0	0						福瑞金象坐骑激活：全属性+338	1	福瑞金象坐骑激活：全属性+338
22312	22312	9	1	CJSH_Monster_touxiang_19_10			人物身体前置点			人物头部绑定点	1	0	0	0						机关战马坐骑激活：全属性+351	1	机关战马坐骑激活：全属性+351
22313	22313	9	1	CJSH_Monster_touxiang_19_10			人物身体前置点			人物头部绑定点	1	0	0	0						机关战马坐骑激活：全属性+351	1	机关战马坐骑激活：全属性+351
22314	22314	9	1	CJSH_Monster_touxiang_21_2			人物身体前置点			人物头部绑定点	1	0	0	0						暗夜魔虎坐骑激活：全属性+364	1	暗夜魔虎坐骑激活：全属性+364
22315	22315	9	1	CJSH_Monster_touxiang_21_2			人物身体前置点			人物头部绑定点	1	0	0	0						暗夜魔虎坐骑激活：全属性+364	1	暗夜魔虎坐骑激活：全属性+364
22316	22316	9	1	CJSH_Monster_touxiang_21_4			人物身体前置点			人物头部绑定点	1	0	0	0						碧海蓝晶兽坐骑激活：全属性+377	1	碧海蓝晶兽坐骑激活：全属性+377
22317	22317	9	1	CJSH_Monster_touxiang_21_4			人物身体前置点			人物头部绑定点	1	0	0	0						碧海蓝晶兽坐骑激活：全属性+377	1	碧海蓝晶兽坐骑激活：全属性+377
22318	22318	9	1	CJSH_Monster_touxiang_19_5			人物身体前置点			人物头部绑定点	1	0	0	0						绝世的卢战马坐骑激活：全属性+390	1	绝世的卢战马坐骑激活：全属性+390
22319	22319	9	1	CJSH_Monster_touxiang_19_5			人物身体前置点			人物头部绑定点	1	0	0	0						绝世的卢战马坐骑激活：全属性+390	1	绝世的卢战马坐骑激活：全属性+390
22320	22320	9	1	CJSH_Monster_touxiang_21_3			人物身体前置点			人物头部绑定点	1	0	0	0						金光纵地兽坐骑激活：全属性+403	1	金光纵地兽坐骑激活：全属性+403
22321	22321	9	1	CJSH_Monster_touxiang_21_3			人物身体前置点			人物头部绑定点	1	0	0	0						金光纵地兽坐骑激活：全属性+403	1	金光纵地兽坐骑激活：全属性+403
22322	22322	9	1	HAN2_Ride_touxiang_10_2			人物身体前置点			人物头部绑定点	1	0	0	0						地狱魔龙坐骑激活：全属性+416	1	地狱魔龙坐骑激活：全属性+416
