NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT
1567	663	350	王国-[10级]月牙湾	116	341	775	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	211	275	南城关隘
1568	664	350	王国-[10级]瀚月关	344	412	775	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	211	275	南城关隘
1569	665	350	王国-[10级]南城关隘	211	275	775	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	211	275	南城关隘
1570	666	350	王国-[10级]圣山遗迹	456	319	775	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	211	275	南城关隘
1571	660	350	王国-[10级]中心广场	255	115	776	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1572	661	350	王国-[10级]灵宝村	59	119	776	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1573	662	350	王国-[10级]铁骑镇	465.202545	42.779842	776	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1574	663	350	王国-[10级]月牙湾	116	341	776	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1575	664	350	王国-[10级]瀚月关	344	412	776	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1576	665	350	王国-[10级]南城关隘	211	275	776	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1577	666	350	王国-[10级]圣山遗迹	456	319	776	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	350	456	319	圣山遗迹
1578	653	15	威海港-[40级]定海广场	117.5	114	747	1	40	x:0.3 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	117.5	114	威海定海广场
1579	654	15	威海港-[40级]扬武号	177.399994	135.300003	747	1	1	x:0.6 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	15	117.5	114	威海定海广场
1580	653	15	威海港-[40级]定海广场	117.5	114	748	1	40	x:0.3 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	177.399994	135.300003	威海扬武号
1581	654	15	威海港-[40级]扬武号	177.399994	135.300003	748	1	1	x:0.6 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	15	177.399994	135.300003	威海扬武号
1582	611	0	大都-[40级]大都·中心城	255	224	749	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1583	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	749	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1584	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	749	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1585	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	749	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1586	627	0	大都-[40级]大都·光明顶	64	214	749	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1587	628	0	大都-[40级]大都·盐帮码头	375	206	749	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1588	629	0	大都-[40级]大都·天坛	255	318	749	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1589	615	38	大都-[40级]大都·西	157	135	749	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1590	612	37	大都-[40级]大都·东	128.5	123	749	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1591	613	36	大都-[40级]大都·南	128	98	749	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1592	617	2	大都-[40级]泰山	168	145	749	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1593	618	4	大都-[40级]太行山	144	38	749	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1594	630	0	大都-[40级]码头	400	453	749	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	255.028854	160.864517	大都·崇天门
1595	634	0	大都-[40级]大都·崔府	107	318	749	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
1596	611	0	大都-[40级]大都·中心城	255	224	750	1	40	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1597	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	750	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1598	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	750	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1599	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	750	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1600	627	0	大都-[40级]大都·光明顶	64	214	750	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	2	168	145	泰山
1601	628	0	大都-[40级]大都·盐帮码头	375	206	750	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	2	168	145	泰山
1602	629	0	大都-[40级]大都·天坛	255	318	750	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	2	168	145	泰山
1603	615	38	大都-[40级]大都·西	157	135	750	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1604	612	37	大都-[40级]大都·东	128.5	123	750	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1605	613	36	大都-[40级]大都·南	128	98	750	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1606	617	2	大都-[40级]泰山	168	145	750	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1607	618	4	大都-[40级]太行山	144	38	750	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1608	630	0	大都-[40级]码头	400	453	750	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	2	168	145	泰山
1609	634	0	大都-[40级]大都·崔府	107	318	750	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
1610	611	0	大都-[40级]大都·中心城	255	224	751	1	40	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1611	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	751	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1612	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	751	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1613	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	751	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1614	627	0	大都-[40级]大都·光明顶	64	214	751	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1615	628	0	大都-[40级]大都·盐帮码头	375	206	751	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1616	629	0	大都-[40级]大都·天坛	255	318	751	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1617	615	38	大都-[40级]大都·西	157	135	751	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1618	612	37	大都-[40级]大都·东	128.5	123	751	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1619	613	36	大都-[40级]大都·南	128	98	751	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1620	617	2	大都-[40级]泰山	168	145	751	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1621	618	4	大都-[40级]太行山	144	38	751	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1622	630	0	大都-[40级]码头	400	453	751	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	4	144	38	太行山
1623	634	0	大都-[40级]大都·崔府	107	318	751	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	太行山
1624	611	0	大都-[40级]大都·中心城	255	224	752	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1625	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	752	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1626	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	752	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1627	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	752	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1628	627	0	大都-[40级]大都·光明顶	64	214	752	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	105.080017	145.245483	大都·大相国寺
1629	628	0	大都-[40级]大都·盐帮码头	375	206	752	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	0	105.080017	145.245483	大都·大相国寺
1630	629	0	大都-[40级]大都·天坛	255	318	752	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	0	105.080017	145.245483	大都·大相国寺
1631	615	38	大都-[40级]大都·西	157	135	752	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1632	612	37	大都-[40级]大都·东	128.5	123	752	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1633	613	36	大都-[40级]大都·南	128	98	752	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1634	617	2	大都-[40级]泰山	168	145	752	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1635	618	4	大都-[40级]太行山	144	38	752	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1636	630	0	大都-[40级]码头	400	453	752	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	105.080017	145.245483	大都·大相国寺
1637	634	0	大都-[40级]大都·崔府	107	318	752	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	105.080017	145.245483	大都·大相国寺
1638	611	0	大都-[40级]大都·中心城	255	224	753	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1639	616	0	大都-[40级]大都·崇天门	255.028854	160.864517	753	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1640	614	0	大都-[40级]大都·大相国寺	105.080017	145.245483	753	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1641	619	0	大都-[40级]大都·赵王府	404.755524	116.343918	753	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1642	627	0	大都-[40级]大都·光明顶	64	214	753	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	404.755524	116.343918	大都·赵王府
1643	628	0	大都-[40级]大都·盐帮码头	375	206	753	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	0	404.755524	116.343918	大都·赵王府
1644	629	0	大都-[40级]大都·天坛	255	318	753	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	0	404.755524	116.343918	大都·赵王府
1645	615	38	大都-[40级]大都·西	157	135	753	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1646	612	37	大都-[40级]大都·东	128.5	123	753	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1647	613	36	大都-[40级]大都·南	128	98	753	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1648	617	2	大都-[40级]泰山	168	145	753	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1649	618	4	大都-[40级]太行山	144	38	753	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1650	630	0	大都-[40级]码头	400	453	753	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	404.755524	116.343918	大都·赵王府
1651	634	0	大都-[40级]大都·崔府	107	318	753	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	404.755524	116.343918	大都·赵王府
1652	661	3	中兴府	42	132	760	1	1	x:0.6 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	3	42	132	中兴府
1653	662	8	领地-[60级]阿尔金山	227	163	760	1	40	x:0.5 y:0.5	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	3	42	132	中兴府
1654	663	5	领地-[40级]凤翔府	129	32	761	1	40	x:0.2 y:0.8	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
1655	664	36	大都-[40级]大都·南	186	232	761	1	1	x:0.2 y:0.6	0	-1	1524	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
1656	665	11	领地-[70级]撒马尔罕	233	164	762	1	40	x:0.5 y:0.7	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
1657	666	10	红沙漠	49	120	762	1	1	x:0.5 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
1658	4100	351	领地-[20级]边塞	299	193	4100	1	1	x:0.6 y:0.4	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1659	4102	5	领地-[40级]凤翔府	146	60	4100	1	40	x:0.7 y:0.45	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1660	4103	8	领地-[60级]阿尔金山	96	138	4100	1	40	x:0.5 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1661	4104	11	领地-[70级]撒马尔罕	125	159	4100	1	40	x:0.3 y:0.3	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1662	4105	17	领地-[80级]莫斯科公国	169	122	4100	1	40	x:0.3 y:0.1	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1663	4106	20	领地-[90级]匈牙利王国	204	74	4100	1	40	x:0.1 y:0.1	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1664	4107	23	领地-[100级]大马士革	115	82	4100	1	40	x:0.15 y:0.2	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1665	4132	26	领地-[110级]对马岛	228	52	4100	1	40	x:0.8 y:0.6	2300	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1666	4110	525	领地-[125级]大理	211	121	4100	1	40	x:0.65 y:0.5	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1667	4133	33	领地-[140级]婆罗洲	183	192	4100	1	999	x:0.7 y:0.7	2900	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	351	330.205841	245.024933	领地边塞
1668	4102	5	领地-[40级]凤翔府	146	60	4102	1	1	x:0.9 y:0.6	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
1669	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4102	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
1670	4103	8	领地-[60级]阿尔金山	96	138	4103	1	60	x:0.6 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
1671	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4103	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
1672	4104	11	领地-[70级]撒马尔罕	125	159	4104	1	70	x:0.5 y:0.4	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
1673	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4104	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
1674	4105	17	领地-[80级]莫斯科公国	169	122	4105	1	80	x:0.4 y:0.3	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
1675	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4105	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
1676	4106	20	领地-[90级]匈牙利王国	204	74	4106	1	90	x:0.3 y:0.4	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
1677	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4106	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
1678	4107	23	领地-[100级]大马士革	115	82	4107	1	100	x:0.5 y:0.8	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
1679	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4107	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
1680	4110	525	领地-[125级]大理	211	121	4110	1	120	x:0.8 y:0.9	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	525	211	121	大理
1681	4100	351	王国-[20级]敦煌边塞	330.205841	245.024933	4110	1	1	x:0.5 y:0.5	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	525	211	121	大理
1682	4201	350	王国-[10级]中心广场	254.789841	116.728592	4111	1	10	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1683	4202	404	王国迷宫-[25级]迷宫一层	81	81	4111	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1684	4203	405	王国迷宫-[40级]迷宫二层	58	86	4111	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1685	4204	406	王国迷宫-[50级]迷宫三层	174	202	4111	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1686	4205	407	王国迷宫-[60级]迷宫四层	60	196	4111	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1687	4206	408	王国迷宫-[70级]迷宫五层	183	210	4111	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1688	4207	409	王国迷宫-[80级]迷宫六层	76	185	4111	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1689	4208	410	王国迷宫-[90级]迷宫七层	103	206	4111	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1690	4209	411	王国迷宫-[100级]迷宫八层	63	78	4111	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	350	254.789841	116.728592	王城·中心广场
1691	4201	350	王国-[10级]中心广场	254.789841	116.728592	4112	1	0	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	404	81	81	王国迷宫·[25级]迷宫一层
