NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	CNC	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM
3822	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3823	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3824	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3825	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3826	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3827	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3828	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3829	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3830	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3831	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3832	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3833	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3834	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3835	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3836	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3837	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3838	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3839	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3840	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3841	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3842	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3843	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3844	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3845	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3846	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3847	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3848	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3849	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3850	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3851	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3852	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3853	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3854	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3855	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3856	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3857	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3858	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3859	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3860	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3861	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3862	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3863	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3864	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3865	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3866	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3867	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3868	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3869	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3870	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3871	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3872	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3873	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3874	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3875	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3876	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3877	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3878	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3879	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3880	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3881	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3882	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3883	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3884	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3885	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3886	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3887	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3888	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3889	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3890	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
3891	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
