NUM	TEXT												
432034	/item/other/item_othert_034.lua												
432035	/item/other/item_othert_035.lua												
432036	/item/other/item_othert_036.lua												
432037	/item/other/item_othert_037.lua												
432038	/item/other/item_othert_038.lua												
432039	/item/other/item_othert_039.lua												
432040	/item/other/item_othert_040.lua												
432041	/item/other/item_othert_041.lua												
432042	/item/other/item_othert_042.lua												
432043	/item/other/item_othert_043.lua												
432044	/item/other/item_othert_044.lua												
432045	/item/other/item_othert_045.lua												
432046	/item/other/item_othert_046.lua												
432047	/item/other/item_othert_047.lua												
432048	/item/other/item_othert_048.lua												
432049	/item/other/item_othert_049.lua												
432050	/item/other/item_othert_050.lua												
432051	/item/other/item_othert_051.lua												
432052	/item/other/item_othert_052.lua												
432053	/item/other/item_othert_053.lua												
432054	/item/other/item_othert_054.lua												
432055	/item/other/item_othert_055.lua												
432056	/item/other/item_othert_056.lua												
432057	/item/other/item_othert_057.lua												
432058	/item/other/item_othert_058.lua												
432059	/item/other/item_othert_059.lua												
432060	/item/other/item_othert_060.lua												
432061	/item/other/item_othert_061.lua												
432062	/item/other/item_othert_062.lua												
432063	/item/other/item_othert_063.lua												
432064	/item/other/item_othert_064.lua												
432065	/item/other/item_othert_065.lua												
432066	/item/other/item_othert_066.lua												
432067	/item/other/item_othert_067.lua												
432068	/item/other/item_othert_068.lua												
432069	/item/other/item_othert_069.lua												
432070	/item/other/item_othert_070.lua												
432071	/item/other/item_othert_071.lua												
432072	/item/other/item_othert_072.lua												
432073	/item/other/item_othert_073.lua												
432074	/item/other/item_othert_074.lua												
432075	/item/other/item_othert_075.lua												
432076	/item/other/item_othert_076.lua												
432077	/item/other/item_othert_077.lua												
432078	/item/other/item_othert_078.lua												
432079	/item/other/item_othert_079.lua												
432080	/item/other/item_othert_080.lua												
432081	/item/other/item_othert_081.lua												
432082	/item/other/item_othert_082.lua												
432083	/item/other/item_othert_083.lua												
432084	/item/other/item_othert_084.lua												
432085	/item/other/item_othert_085.lua												
432086	/item/other/item_othert_086.lua												
432087	/item/other/item_othert_087.lua												
432088	/item/other/item_othert_088.lua												
432089	/item/other/item_othert_089.lua												
432090	/item/other/item_othert_090.lua												
432091	/item/other/item_othert_091.lua												
432092	/item/other/item_othert_092.lua												
432093	/item/other/item_othert_093.lua												
432094	/item/other/item_othert_094.lua												
432095	/item/other/item_othert_095.lua												
432096	/item/other/item_othert_096.lua												
432097	/item/other/item_othert_097.lua												
432098	/item/other/item_othert_098.lua												
432099	/item/other/item_othert_099.lua												
432100	/item/other/item_othert_100.lua												
432101	/item/other/item_othert_101.lua												
432102	/item/other/item_othert_102.lua												
432103	/item/other/item_othert_103.lua												
432104	/item/other/item_othert_104.lua												
432105	/item/other/item_othert_105.lua												
432106	/item/other/item_othert_106.lua												
432107	/item/other/item_othert_107.lua												
432108	/item/other/item_othert_108.lua												
432109	/item/other/item_othert_109.lua												
432110	/item/other/item_othert_110.lua												
432111	/item/other/item_othert_111.lua												
432112	/item/other/item_othert_112.lua												
432113	/item/other/item_othert_113.lua												
432114	/item/other/item_othert_114.lua												
432115	/item/other/item_othert_115.lua												
432116	/item/other/item_othert_116.lua												
432117	/item/other/item_othert_117.lua												
432118	/item/other/item_othert_118.lua												
432119	/item/other/item_othert_119.lua												
432120	/item/other/item_othert_120.lua												
432121	/item/other/item_othert_121.lua												
432122	/item/other/item_othert_122.lua												
432123	/item/other/item_othert_123.lua												
432124	/item/other/item_othert_124.lua												
432125	/item/other/item_othert_125.lua												
432126	/item/other/item_othert_126.lua												
432127	/item/other/item_othert_127.lua												
432128	/item/other/item_othert_128.lua												
432129	/item/other/item_othert_129.lua												
432130	/item/other/item_othert_130.lua												
432131	/item/other/item_othert_131.lua												
432132	/item/other/item_othert_132.lua												
432133	/item/other/item_othert_133.lua												
432134	/item/other/item_othert_134.lua												
432135	/item/other/item_othert_135.lua												
432136	/item/other/item_othert_136.lua												
432137	/item/other/item_othert_137.lua												
432138	/item/other/item_othert_138.lua												
432139	/item/other/item_othert_139.lua												
432140	/item/other/item_othert_140.lua												
432141	/item/other/item_othert_141.lua												
432142	/item/other/item_othert_142.lua												
432143	/item/other/item_othert_143.lua												
432144	/item/other/item_othert_144.lua												
432145	/item/other/item_othert_145.lua												
432146	/item/other/item_othert_146.lua												
432147	/item/other/item_othert_147.lua												
432148	/item/other/item_othert_148.lua												
432149	/item/other/item_othert_149.lua												
432150	/item/other/item_othert_150.lua												
432151	/item/other/item_othert_151.lua												
432152	/item/other/item_othert_152.lua												
432153	/item/other/item_othert_153.lua												
432154	/item/other/item_othert_154.lua												
432155	/item/other/item_othert_155.lua												
432156	/item/other/item_othert_156.lua												
432157	/item/other/item_othert_157.lua												
432158	/item/other/item_othert_158.lua												
432159	/item/other/item_othert_159.lua												
432160	/item/other/item_othert_160.lua												
432161	/item/other/item_othert_161.lua												
432162	/item/other/item_othert_162.lua												
432163	/item/other/item_othert_163.lua												
432235	/item/other/item_othert_235.lua												
432236	/item/other/item_othert_236.lua												
432237	/item/other/item_othert_237.lua												
432238	/item/other/item_othert_238.lua												
432239	/item/other/item_othert_239.lua												
432240	/item/other/item_othert_240.lua												
432241	/item/other/item_othert_241.lua												
432242	/item/other/item_othert_242.lua												
432243	/item/other/item_othert_243.lua												
432244	/item/other/item_othert_244.lua												
432245	/item/other/item_othert_245.lua												
432246	/item/other/item_othert_246.lua												
432247	/item/other/item_othert_247.lua												
432248	/item/other/item_othert_248.lua												
432249	/item/other/item_othert_249.lua												
432250	/item/other/item_othert_250.lua												
432251	/item/other/item_othert_251.lua												
