NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	TEXT	NUM
2634	2634	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2635	2635	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2636	2636	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2637	2637	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2638	2638	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2639	2639	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2640	2640	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2641	2641	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2642	2642	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2643	2643	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2644	2644	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2645	2645	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2646	2646	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2647	2647	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2648	2648	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2649	2649	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2650	2650	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2651	2651	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2652	2652	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2653	2653	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2654	2654	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2655	2655	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2656	2656	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2657	2657	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2658	2658	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2659	2659	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2660	2660	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2661	2661	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2662	2662	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2663	2663	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2664	2664	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2665	2665	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2666	2666	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2667	2667	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2668	2668	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2669	2669	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2670	2670	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2671	2671	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2672	2672	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2673	2673	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2674	2674	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2675	2675	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2676	2676	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2677	2677	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2678	2678	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2679	2679	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2680	2680	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2681	2681	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2682	2682	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2683	2683	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2684	2684	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2685	2685	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2686	2686	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2687	2687	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2688	2688	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2689	2689	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2690	2690	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2691	2691	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2692	2692	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2693	2693	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2694	2694	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2695	2695	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2696	2696	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2697	2697	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2698	2698	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2699	2699	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2700	2700	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2701	2701	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2702	2702	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2703	2703	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2704	2704	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2705	2705	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2706	2706	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2707	2707	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2708	2708	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2709	2709	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2710	2710	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2711	2711	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2712	2712	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2713	2713	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2714	2714	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2715	2715	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2716	2716	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2717	2717	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2718	2718	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2719	2719	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2720	2720	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2721	2721	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2722	2722	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2723	2723	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2724	2724	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2725	2725	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2726	2726	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2727	2727	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2728	2728	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2729	2729	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2730	2730	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2731	2731	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2732	2732	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2733	2733	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2734	2734	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
2735	2735	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
