NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	CNC	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM
24789	4级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	36																		78	STD_IMPACT_003	1	24789	24789	24789	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24790	5级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	44																		78	STD_IMPACT_003	1	24790	24790	24790	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24791	1级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	11																		78	STD_IMPACT_003	1	24791	24791	24791	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24792	2级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	20																		78	STD_IMPACT_003	1	24792	24792	24792	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24793	3级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	29																		78	STD_IMPACT_003	1	24793	24793	24793	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24794	4级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	38																		78	STD_IMPACT_003	1	24794	24794	24794	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24795	5级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	47																		78	STD_IMPACT_003	1	24795	24795	24795	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24796	1级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	11																		78	STD_IMPACT_003	1	24796	24796	24796	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24797	2级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	21																		78	STD_IMPACT_003	1	24797	24797	24797	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24798	3级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	30																		78	STD_IMPACT_003	1	24798	24798	24798	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24799	4级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	40																		78	STD_IMPACT_003	1	24799	24799	24799	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24800	5级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	49																		78	STD_IMPACT_003	1	24800	24800	24800	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24801	1级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	12																		78	STD_IMPACT_003	1	24801	24801	24801	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24802	2级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	22																		78	STD_IMPACT_003	1	24802	24802	24802	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24803	3级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	32																		78	STD_IMPACT_003	1	24803	24803	24803	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
24804	4级体力上限	//多倍经验百分比填50表示1.5倍经验，顶2个填50的buff表示双倍经验（最终结果不能为负）		//死亡掉落耐久百分比修正。例：默认死亡掉落耐久10%，填-6表示死亡掉落耐久4%（最终结果不能为负）		//死亡掉落坐骑生命数值修正。例：默认死亡坐骑生命减少10点，填-6表示死亡坐骑生命减少4点（最终结果不能为负）		//摆摊税率百分比修正。例：默认摆摊税率10%，填-6表示税率修正为4%（最终结果不能为负）		//活力自动增长百分比修正。例：默认活力每15分钟增加1点，填400表示每15分钟增加5点。（最终结果不能为负）		//增加活力上限				体力值上限修正	42																		78	STD_IMPACT_003	1	24804	24804	24804	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
