NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
30535	700084	4	52	130	134	½ðÍõÊÌÎÀ		32190	-1	192	102	0	9	962	0	0	0	0	1	180	-1	0
30536	700084	4	53	135	139	½ðÍõÊÌÎÀ		32191	-1	192	102	0	9	962	0	0	0	0	1	180	-1	0
30537	700084	4	54	140	144	½ðÍõÊÌÎÀ		32192	-1	192	102	0	9	962	0	0	0	0	1	180	-1	0
30538	700084	4	55	145	149	½ðÍõÊÌÎÀ		32193	-1	192	102	0	9	962	0	0	0	0	1	180	-1	0
30539	700084	4	56	150	154	½ðÍõÊÌÎÀ		32194	-1	192	102	0	9	962	0	0	0	0	1	180	-1	0
30540	700084	4	57	155	161	½ðÍõÊÌÎÀ		32195	-1	192	102	0	9	962	0	0	0	0	1	180	-1	0
30541	700084	4	58	1	161	½ðÍõÊÌÎÀ		35036	-1	192	102	0	9	-1	0	0	0	1	1	180	-1	0
30542	700084	4	59	1	161	²éÚÓÒ°Öí		31112	-1	192	102	0	9	962	0	0	0	2	1	180	-1	0
30543	700084	4	60	20	24	½ðÍõÊÌÎÀ		32168	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30544	700084	4	61	25	29	½ðÍõÊÌÎÀ		32169	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30545	700084	4	62	30	34	½ðÍõÊÌÎÀ		32170	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30546	700084	4	63	35	39	½ðÍõÊÌÎÀ		32171	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30547	700084	4	64	40	44	½ðÍõÊÌÎÀ		32172	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30548	700084	4	65	45	49	½ðÍõÊÌÎÀ		32173	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30549	700084	4	66	50	54	½ðÍõÊÌÎÀ		32174	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30550	700084	4	67	55	59	½ðÍõÊÌÎÀ		32175	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30551	700084	4	68	60	64	½ðÍõÊÌÎÀ		32176	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30552	700084	4	69	65	69	½ðÍõÊÌÎÀ		32177	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30553	700084	4	70	70	74	½ðÍõÊÌÎÀ		32178	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30554	700084	4	71	75	79	½ðÍõÊÌÎÀ		32179	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30555	700084	4	72	80	84	½ðÍõÊÌÎÀ		32180	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30556	700084	4	73	85	89	½ðÍõÊÌÎÀ		32181	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30557	700084	4	74	90	94	½ðÍõÊÌÎÀ		32182	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30558	700084	4	75	95	99	½ðÍõÊÌÎÀ		32183	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30559	700084	4	76	100	104	½ðÍõÊÌÎÀ		32184	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30560	700084	4	77	105	109	½ðÍõÊÌÎÀ		32185	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30561	700084	4	78	110	114	½ðÍõÊÌÎÀ		32186	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30562	700084	4	79	115	119	½ðÍõÊÌÎÀ		32187	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30563	700084	4	80	120	124	½ðÍõÊÌÎÀ		32188	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30564	700084	4	81	125	129	½ðÍõÊÌÎÀ		32189	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30565	700084	4	82	130	134	½ðÍõÊÌÎÀ		32190	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30566	700084	4	83	135	139	½ðÍõÊÌÎÀ		32191	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30567	700084	4	84	140	144	½ðÍõÊÌÎÀ		32192	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30568	700084	4	85	145	149	½ðÍõÊÌÎÀ		32193	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30569	700084	4	86	150	154	½ðÍõÊÌÎÀ		32194	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30570	700084	4	87	155	161	½ðÍõÊÌÎÀ		32195	-1	201	78	0	9	962	0	0	0	0	1	180	-1	0
30571	700084	4	88	1	161	½ðÍõÊÌÎÀ		35036	-1	201	78	0	9	-1	0	0	0	1	1	180	-1	0
30572	700084	4	89	1	161	²éÚÓÒ°Öí		31112	-1	201	78	0	9	962	0	0	0	2	1	180	-1	0
30573	700084	4	90	20	24	½ðÍõÊÌÎÀ		32168	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30574	700084	4	91	25	29	½ðÍõÊÌÎÀ		32169	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30575	700084	4	92	30	34	½ðÍõÊÌÎÀ		32170	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30576	700084	4	93	35	39	½ðÍõÊÌÎÀ		32171	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30577	700084	4	94	40	44	½ðÍõÊÌÎÀ		32172	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30578	700084	4	95	45	49	½ðÍõÊÌÎÀ		32173	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30579	700084	4	96	50	54	½ðÍõÊÌÎÀ		32174	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30580	700084	4	97	55	59	½ðÍõÊÌÎÀ		32175	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30581	700084	4	98	60	64	½ðÍõÊÌÎÀ		32176	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30582	700084	4	99	65	69	½ðÍõÊÌÎÀ		32177	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30583	700084	4	100	70	74	½ðÍõÊÌÎÀ		32178	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30584	700084	4	101	75	79	½ðÍõÊÌÎÀ		32179	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30585	700084	4	102	80	84	½ðÍõÊÌÎÀ		32180	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30586	700084	4	103	85	89	½ðÍõÊÌÎÀ		32181	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30587	700084	4	104	90	94	½ðÍõÊÌÎÀ		32182	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30588	700084	4	105	95	99	½ðÍõÊÌÎÀ		32183	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30589	700084	4	106	100	104	½ðÍõÊÌÎÀ		32184	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30590	700084	4	107	105	109	½ðÍõÊÌÎÀ		32185	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30591	700084	4	108	110	114	½ðÍõÊÌÎÀ		32186	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30592	700084	4	109	115	119	½ðÍõÊÌÎÀ		32187	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30593	700084	4	110	120	124	½ðÍõÊÌÎÀ		32188	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30594	700084	4	111	125	129	½ðÍõÊÌÎÀ		32189	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30595	700084	4	112	130	134	½ðÍõÊÌÎÀ		32190	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30596	700084	4	113	135	139	½ðÍõÊÌÎÀ		32191	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30597	700084	4	114	140	144	½ðÍõÊÌÎÀ		32192	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30598	700084	4	115	145	149	½ðÍõÊÌÎÀ		32193	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30599	700084	4	116	150	154	½ðÍõÊÌÎÀ		32194	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30600	700084	4	117	155	161	½ðÍõÊÌÎÀ		32195	-1	192	78	0	9	962	0	0	0	0	1	180	-1	0
30601	700084	4	118	1	161	½ðÍõÊÌÎÀ		35036	-1	192	78	0	9	-1	0	0	0	1	1	180	-1	0
30602	700084	4	119	1	161	²éÚÓÒ°Öí		31112	-1	192	78	0	9	962	0	0	0	2	1	180	-1	0
30603	700084	4	120	20	24	½ðÍõÊÌÎÀ		32168	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30604	700084	4	121	25	29	½ðÍõÊÌÎÀ		32169	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30605	700084	4	122	30	34	½ðÍõÊÌÎÀ		32170	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30606	700084	4	123	35	39	½ðÍõÊÌÎÀ		32171	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30607	700084	4	124	40	44	½ðÍõÊÌÎÀ		32172	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30608	700084	4	125	45	49	½ðÍõÊÌÎÀ		32173	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30609	700084	4	126	50	54	½ðÍõÊÌÎÀ		32174	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30610	700084	4	127	55	59	½ðÍõÊÌÎÀ		32175	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30611	700084	4	128	60	64	½ðÍõÊÌÎÀ		32176	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30612	700084	4	129	65	69	½ðÍõÊÌÎÀ		32177	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30613	700084	4	130	70	74	½ðÍõÊÌÎÀ		32178	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30614	700084	4	131	75	79	½ðÍõÊÌÎÀ		32179	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30615	700084	4	132	80	84	½ðÍõÊÌÎÀ		32180	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30616	700084	4	133	85	89	½ðÍõÊÌÎÀ		32181	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30617	700084	4	134	90	94	½ðÍõÊÌÎÀ		32182	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30618	700084	4	135	95	99	½ðÍõÊÌÎÀ		32183	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30619	700084	4	136	100	104	½ðÍõÊÌÎÀ		32184	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30620	700084	4	137	105	109	½ðÍõÊÌÎÀ		32185	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30621	700084	4	138	110	114	½ðÍõÊÌÎÀ		32186	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30622	700084	4	139	115	119	½ðÍõÊÌÎÀ		32187	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30623	700084	4	140	120	124	½ðÍõÊÌÎÀ		32188	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30624	700084	4	141	125	129	½ðÍõÊÌÎÀ		32189	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30625	700084	4	142	130	134	½ðÍõÊÌÎÀ		32190	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30626	700084	4	143	135	139	½ðÍõÊÌÎÀ		32191	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30627	700084	4	144	140	144	½ðÍõÊÌÎÀ		32192	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30628	700084	4	145	145	149	½ðÍõÊÌÎÀ		32193	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30629	700084	4	146	150	154	½ðÍõÊÌÎÀ		32194	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30630	700084	4	147	155	161	½ðÍõÊÌÎÀ		32195	-1	200	100	0	9	962	0	0	0	0	1	180	-1	0
30631	700084	4	148	1	161	½ðÍõÊÌÎÀ		35036	-1	200	100	0	9	-1	0	0	0	1	1	180	-1	0
30632	700084	4	149	1	161	²éÚÓÒ°Öí		31112	-1	200	100	0	9	962	0	0	0	2	1	180	-1	0
30633	700084	4	150	20	24	½ðÍõÊÌÎÀ		32168	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30634	700084	4	151	25	29	½ðÍõÊÌÎÀ		32169	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30635	700084	4	152	30	34	½ðÍõÊÌÎÀ		32170	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30636	700084	4	153	35	39	½ðÍõÊÌÎÀ		32171	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30637	700084	4	154	40	44	½ðÍõÊÌÎÀ		32172	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30638	700084	4	155	45	49	½ðÍõÊÌÎÀ		32173	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30639	700084	4	156	50	54	½ðÍõÊÌÎÀ		32174	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30640	700084	4	157	55	59	½ðÍõÊÌÎÀ		32175	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30641	700084	4	158	60	64	½ðÍõÊÌÎÀ		32176	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30642	700084	4	159	65	69	½ðÍõÊÌÎÀ		32177	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30643	700084	4	160	70	74	½ðÍõÊÌÎÀ		32178	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30644	700084	4	161	75	79	½ðÍõÊÌÎÀ		32179	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30645	700084	4	162	80	84	½ðÍõÊÌÎÀ		32180	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30646	700084	4	163	85	89	½ðÍõÊÌÎÀ		32181	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30647	700084	4	164	90	94	½ðÍõÊÌÎÀ		32182	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30648	700084	4	165	95	99	½ðÍõÊÌÎÀ		32183	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30649	700084	4	166	100	104	½ðÍõÊÌÎÀ		32184	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30650	700084	4	167	105	109	½ðÍõÊÌÎÀ		32185	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30651	700084	4	168	110	114	½ðÍõÊÌÎÀ		32186	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30652	700084	4	169	115	119	½ðÍõÊÌÎÀ		32187	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30653	700084	4	170	120	124	½ðÍõÊÌÎÀ		32188	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30654	700084	4	171	125	129	½ðÍõÊÌÎÀ		32189	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30655	700084	4	172	130	134	½ðÍõÊÌÎÀ		32190	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30656	700084	4	173	135	139	½ðÍõÊÌÎÀ		32191	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30657	700084	4	174	140	144	½ðÍõÊÌÎÀ		32192	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30658	700084	4	175	145	149	½ðÍõÊÌÎÀ		32193	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30659	700084	4	176	150	154	½ðÍõÊÌÎÀ		32194	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30660	700084	4	177	155	161	½ðÍõÊÌÎÀ		32195	-1	193	118	0	9	962	0	0	0	0	1	180	-1	0
30661	700084	4	178	1	161	½ðÍõÊÌÎÀ		35036	-1	193	118	0	9	-1	0	0	0	1	1	180	-1	0
30662	700084	4	179	1	161	²éÚÓÒ°Öí		31112	-1	193	118	0	9	962	0	0	0	2	1	180	-1	0
30663	700084	4	180	20	24	½ðÍõÊÌÎÀ		32168	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30664	700084	4	181	25	29	½ðÍõÊÌÎÀ		32169	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30665	700084	4	182	30	34	½ðÍõÊÌÎÀ		32170	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30666	700084	4	183	35	39	½ðÍõÊÌÎÀ		32171	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30667	700084	4	184	40	44	½ðÍõÊÌÎÀ		32172	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30668	700084	4	185	45	49	½ðÍõÊÌÎÀ		32173	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30669	700084	4	186	50	54	½ðÍõÊÌÎÀ		32174	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30670	700084	4	187	55	59	½ðÍõÊÌÎÀ		32175	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30671	700084	4	188	60	64	½ðÍõÊÌÎÀ		32176	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30672	700084	4	189	65	69	½ðÍõÊÌÎÀ		32177	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30673	700084	4	190	70	74	½ðÍõÊÌÎÀ		32178	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30674	700084	4	191	75	79	½ðÍõÊÌÎÀ		32179	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30675	700084	4	192	80	84	½ðÍõÊÌÎÀ		32180	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30676	700084	4	193	85	89	½ðÍõÊÌÎÀ		32181	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30677	700084	4	194	90	94	½ðÍõÊÌÎÀ		32182	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30678	700084	4	195	95	99	½ðÍõÊÌÎÀ		32183	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30679	700084	4	196	100	104	½ðÍõÊÌÎÀ		32184	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30680	700084	4	197	105	109	½ðÍõÊÌÎÀ		32185	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30681	700084	4	198	110	114	½ðÍõÊÌÎÀ		32186	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30682	700084	4	199	115	119	½ðÍõÊÌÎÀ		32187	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30683	700084	4	200	120	124	½ðÍõÊÌÎÀ		32188	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30684	700084	4	201	125	129	½ðÍõÊÌÎÀ		32189	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30685	700084	4	202	130	134	½ðÍõÊÌÎÀ		32190	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30686	700084	4	203	135	139	½ðÍõÊÌÎÀ		32191	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30687	700084	4	204	140	144	½ðÍõÊÌÎÀ		32192	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30688	700084	4	205	145	149	½ðÍõÊÌÎÀ		32193	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30689	700084	4	206	150	154	½ðÍõÊÌÎÀ		32194	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30690	700084	4	207	155	161	½ðÍõÊÌÎÀ		32195	-1	194	126	0	9	962	0	0	0	0	1	180	-1	0
30691	700084	4	208	1	161	½ðÍõÊÌÎÀ		35036	-1	194	126	0	9	-1	0	0	0	1	1	180	-1	0
30692	700084	4	209	1	161	²éÚÓÒ°Öí		31112	-1	194	126	0	9	962	0	0	0	2	1	180	-1	0
30693	700084	4	210	20	24	½ðÍõÊÌÎÀ		32168	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30694	700084	4	211	25	29	½ðÍõÊÌÎÀ		32169	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30695	700084	4	212	30	34	½ðÍõÊÌÎÀ		32170	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30696	700084	4	213	35	39	½ðÍõÊÌÎÀ		32171	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30697	700084	4	214	40	44	½ðÍõÊÌÎÀ		32172	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30698	700084	4	215	45	49	½ðÍõÊÌÎÀ		32173	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30699	700084	4	216	50	54	½ðÍõÊÌÎÀ		32174	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30700	700084	4	217	55	59	½ðÍõÊÌÎÀ		32175	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30701	700084	4	218	60	64	½ðÍõÊÌÎÀ		32176	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30702	700084	4	219	65	69	½ðÍõÊÌÎÀ		32177	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30703	700084	4	220	70	74	½ðÍõÊÌÎÀ		32178	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30704	700084	4	221	75	79	½ðÍõÊÌÎÀ		32179	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30705	700084	4	222	80	84	½ðÍõÊÌÎÀ		32180	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30706	700084	4	223	85	89	½ðÍõÊÌÎÀ		32181	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30707	700084	4	224	90	94	½ðÍõÊÌÎÀ		32182	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30708	700084	4	225	95	99	½ðÍõÊÌÎÀ		32183	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30709	700084	4	226	100	104	½ðÍõÊÌÎÀ		32184	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30710	700084	4	227	105	109	½ðÍõÊÌÎÀ		32185	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30711	700084	4	228	110	114	½ðÍõÊÌÎÀ		32186	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30712	700084	4	229	115	119	½ðÍõÊÌÎÀ		32187	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30713	700084	4	230	120	124	½ðÍõÊÌÎÀ		32188	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30714	700084	4	231	125	129	½ðÍõÊÌÎÀ		32189	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30715	700084	4	232	130	134	½ðÍõÊÌÎÀ		32190	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30716	700084	4	233	135	139	½ðÍõÊÌÎÀ		32191	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30717	700084	4	234	140	144	½ðÍõÊÌÎÀ		32192	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30718	700084	4	235	145	149	½ðÍõÊÌÎÀ		32193	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30719	700084	4	236	150	154	½ðÍõÊÌÎÀ		32194	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30720	700084	4	237	155	161	½ðÍõÊÌÎÀ		32195	-1	188	120	0	9	962	0	0	0	0	1	180	-1	0
30721	700084	4	238	1	161	½ðÍõÊÌÎÀ		35036	-1	188	120	0	9	-1	0	0	0	1	1	180	-1	0
30722	700084	4	239	1	161	²éÚÓÒ°Öí		31112	-1	188	120	0	9	962	0	0	0	2	1	180	-1	0
30723	700084	4	240	20	24	½ðÍõÊÌÎÀ		32168	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30724	700084	4	241	25	29	½ðÍõÊÌÎÀ		32169	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30725	700084	4	242	30	34	½ðÍõÊÌÎÀ		32170	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30726	700084	4	243	35	39	½ðÍõÊÌÎÀ		32171	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30727	700084	4	244	40	44	½ðÍõÊÌÎÀ		32172	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30728	700084	4	245	45	49	½ðÍõÊÌÎÀ		32173	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30729	700084	4	246	50	54	½ðÍõÊÌÎÀ		32174	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30730	700084	4	247	55	59	½ðÍõÊÌÎÀ		32175	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30731	700084	4	248	60	64	½ðÍõÊÌÎÀ		32176	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30732	700084	4	249	65	69	½ðÍõÊÌÎÀ		32177	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30733	700084	4	250	70	74	½ðÍõÊÌÎÀ		32178	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30734	700084	4	251	75	79	½ðÍõÊÌÎÀ		32179	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30735	700084	4	252	80	84	½ðÍõÊÌÎÀ		32180	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30736	700084	4	253	85	89	½ðÍõÊÌÎÀ		32181	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30737	700084	4	254	90	94	½ðÍõÊÌÎÀ		32182	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30738	700084	4	255	95	99	½ðÍõÊÌÎÀ		32183	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30739	700084	4	256	100	104	½ðÍõÊÌÎÀ		32184	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30740	700084	4	257	105	109	½ðÍõÊÌÎÀ		32185	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30741	700084	4	258	110	114	½ðÍõÊÌÎÀ		32186	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30742	700084	4	259	115	119	½ðÍõÊÌÎÀ		32187	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30743	700084	4	260	120	124	½ðÍõÊÌÎÀ		32188	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30744	700084	4	261	125	129	½ðÍõÊÌÎÀ		32189	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30745	700084	4	262	130	134	½ðÍõÊÌÎÀ		32190	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30746	700084	4	263	135	139	½ðÍõÊÌÎÀ		32191	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30747	700084	4	264	140	144	½ðÍõÊÌÎÀ		32192	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30748	700084	4	265	145	149	½ðÍõÊÌÎÀ		32193	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30749	700084	4	266	150	154	½ðÍõÊÌÎÀ		32194	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30750	700084	4	267	155	161	½ðÍõÊÌÎÀ		32195	-1	166	110	0	9	962	0	0	0	0	1	45	-1	0
30751	700084	4	268	1	161	½ðÍõÊÌÎÀ		35036	-1	166	110	0	9	-1	0	0	0	1	1	45	-1	0
30752	700084	4	269	1	161	²éÚÓÒ°Öí		31112	-1	166	110	0	9	962	0	0	0	2	1	45	-1	0
30753	700084	4	270	20	24	½ðÍõÊÌÎÀ		32168	-1	157	108	0	9	962	0	0	0	0	1	45	-1	0
30754	700084	4	271	25	29	½ðÍõÊÌÎÀ		32169	-1	157	108	0	9	962	0	0	0	0	1	45	-1	0
