NUM	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	NUM	TEXT		
930	100000000	2	45011056|45011286|45011521|45011771|45011996|45012236|45012731|45012946|45013181																													
#	挑战副本卡牌掉落																															
931	100000000	24	45011016|45011246|45011481|45011731|45011956|45012196|45012426|45012686|45012901|45013136	100000000	6	45011046|45011276|45011511|45011761|45011986|45012226|45012456|45012721|45012936|45013171	1000000	2	45011076|45011306|45011546|45011791|45012021|45012256|45012486|45012751|45012966|45013201	8000000	4	45011126|45011356|45011596|45011826|45012071|45012301|45012526|45012531|45012781|45013001|45013006|45013236																				
932	100000000	24	45011021|45011251|45011486|45011736|45011961|45012201|45012431|45012691|45012906|45013141	100000000	6	45011051|45011281|45011516|45011766|45011991|45012231|45012461|45012726|45012941|45013176	1000000	2	45011081|45011086|45011091|45011311|45011316|45011551|45011556|45011561|45011796|45011801|45012026|45012031|45012036|45012261|45012266|45012491|45012496|45012756|45012971|45013206	8000000	4	45011131|45011361|45011601|45011831|45012076|45012306|45012536|45012541|45012786|45013011|45013241|45013246																				
#	家园BOSS掉落																															
933	100000000	2	12271407	50000000	2	12271407	2000000	2	12271407																							
934	100000000	3	12271406																													
935	100000000	2	45011021|45011251|45011486|45011736|45011961|45012201|45012431|45012691|45012906|45013141	100000000	6	45011051|45011281|45011516|45011766|45011991|45012231|45012461|45012726|45012941|45013176	1000000	2	45011081|45011086|45011091|45011311|45011316|45011551|45011556|45011561|45011796|45011801|45012026|45012031|45012036|45012261|45012266|45012491|45012496|45012756|45012971|45013206	8000000	2	45011131|45011361|45011601|45011831|45012076|45012306|45012536|45012541|45012786|45013011|45013241|45013246																				
936	50000000	1	12035017	25000000	1	12035017																										
937	100000000	10	12035017	50000000	10	12035017																										
938	100000000	6	12030058|12030057|12030057|12030057|12030057|12030057|12030057|12030056|12030056|12030056	50000000	1	11990110	100000000	2	12041108|12240002|11000501|12054300|12041103	100000000	8	11020502|11030406|11030502	1000000	1	12050013	2000000	1	12052592|12052572|12052552|12052612|12052632|12052652|12052702|12052682|12052662|12052152|12052602|12052102|12052542|12052132|12052532|12052482	10000000	1	11000300	8000	1	10310003	10000000	1	11000810	-1	-1	-1		
939	100000000	2	12030258	50000000	2	12030258	25000000	1	12030258	25000000	1	12030258	10000000	2	12030258																	
#	公测活动																															
940	100000000	4	12110216																													
941	100000000	5	12110216	20000000	1	11000304	40000000	2	12030056	30000000	2	12030057	20000000	2	12030058																	
942	20000000	1	11000304	40000000	2	12030056	30000000	2	12030057	20000000	2	12030058	100000000	2	12032030																	
943	100000000	15	11030501|11020501|11030405	100000000	10	12030013	100000000	10	11000501	100000000	5	12054301	100000000	5	12030016	100000000	10	12030022|12030023|12030024|12030025	100000000	1	11000300	100000000	1	10310025	-1	-1	-1					
944	100000000	6	12030056	100000000	2	12030057	100000000	1	12030058																							
#	矿洞boss掉落																															
945	100000000	5	11030405|11030501|11020501	100000000	2	11990015	100000000	1	11000501	50000000	1	11000501	100000000	2	11000550	50000000	2	11970023														
#	精英剧场掉落	普通																														
946	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	47500000	1	11000715	47500000	1	11000356	50000000	1	12271410																				
947	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	50000000	1	11000715	50000000	1	11000356	50000000	1	12271410																				
948	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	52500000	1	11000715	52500000	1	11000356	50000000	1	12271410																				
949	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	55000000	1	11000715	55000000	1	11000356	50000000	1	12271410																				
950	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	57500000	1	11000715	57500000	1	11000356	50000000	1	12271410																				
951	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	60000000	1	11000715	60000000	1	11000356	50000000	1	12271410																				
952	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	62500000	1	11000715	62500000	1	11000356	50000000	1	12271410																				
#	精英剧场掉落	英雄																														
953	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	95000000	1	11000715	95000000	1	11000356	50000000	1	12271410																				
954	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	100000000	1	11000715	100000000	1	11000356	50000000	1	12271410																				
955	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	5000000	1	11000715	100000000	1	11000715	5000000	1	11000356	100000000	1	11000356	50000000	1	12271410														
956	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	10000000	1	11000715	100000000	1	11000715	10000000	1	11000356	100000000	1	11000356	50000000	1	12271410														
957	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	15000000	1	11000715	100000000	1	11000715	15000000	1	11000356	100000000	1	11000356	50000000	1	12271410														
958	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	20000000	1	11000715	100000000	1	11000715	20000000	1	11000356	100000000	1	11000356	50000000	1	12271410														
959	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	25000000	1	11000715	100000000	1	11000715	25000000	1	11000356	100000000	1	11000356	50000000	1	12271410														
#	精英剧场掉落	传说																														
960	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	90000000	1	11000715	100000000	1	11000715	90000000	1	11000356	100000000	1	11000356	50000000	1	12271410														
961	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	100000000	2	11000715	100000000	2	11000356	50000000	1	12271410																				
962	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	10000000	1	11000715	100000000	2	11000715	10000000	1	11000356	100000000	2	11000356	50000000	1	12271410														
963	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	20000000	1	11000715	100000000	2	11000715	20000000	1	11000356	100000000	2	11000356	50000000	1	12271410														
964	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	30000000	1	11000715	100000000	2	11000715	30000000	1	11000356	100000000	2	11000356	50000000	1	12271410														
965	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	40000000	1	11000715	100000000	2	11000715	40000000	1	11000356	100000000	2	11000356	50000000	1	12271410														
966	100000000	1	30001002|30001007|30001012|30011002|30011007|30011012|30021002|30021007|30021012|30031002|30031007|30031012|30061002|30061007|30061012|30071002|30071007|30071012|30081002|30081007|30081012|30091002|30091007|30091012	50000000	1	11000715	100000000	2	11000715	50000000	1	11000356	100000000	2	11000356	50000000	1	12271410														
#台湾版掉落增加																																
1000	20000000	2	11990016|11990015|11060001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
1001	10000000	2	10301004|10301005|10301007|10301006|10301008	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
#新加28魔掉落 首饰神兵碎片*2，黄金乱士符*5																																
1002	100000000	1	11000306|11000309	100000000	1	11970023	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
1003	100000000	6	11970023	100000000	20	11000306|11000309	100000000	10	12030948	100000000	5	12030896	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
#新现金boss																																
1037	100000000	10	12030099
#轮回台幸运红蜂 只包括经验轮回
1100	4000000	1	12274041	100000000	10	11030501|11030502|11030405|11030406|11020501|11020502
#黄金许愿种子  黄金祈福种子 大乱斗海都
1101	6000000	2	11010018	6000000	2	11010016
#地下粮仓 掉落中高级肝帝
1150	100000000	5	12273001|12273002
#仙人谷 掉落高级传说肝帝
1151	100000000	5	12273003|12273002
#草原，迷宫，马场精英怪物掉落 初级~传说肝帝之证
1200	100000000	2	12273000
1201	100000000	8	12273001
1202	100000000	9	12273002
#蓝色堕落奥托
1203	100000000	25	12273003
#黄色boss布达蚩傀
1204	100000000	30	12273004	100000000	10	11010018|11010016
#特殊掉落摸鱼的暖心壶  开水的秘潮符   秋裤的地心针
#暗·海都大王 100%掉落
1300	300000	1	12274050|12274051|12274052|12274053
# 布达蚩傀 堕落奥托  概率掉落
1301	200000	1	12274050|12274051|12274052
# 外装1级宝石
1310	40000000	1	14050001|14050101|14050201|14050301|14050401|14050501|14050601|14050701|14050801
# 外装宗师打磨剂
1311	50000000	1	11000368	30000000	1	11000369	10000000	1	11000370
# 将星勋章
1320	100000000	10	12274103|12274104|12274105|12274106
#战车部将掉落 宝石洗属性
1400	100000000	2	11000970	100000000	2	11000969	100000000	2	11000950	100000000	2	11000961	100000000	2	11000937
#冥王部将掉落  星辰
1401	100000000	10	11000550	100000000	5	11000551	100000000	1	11000552
#神秘钥匙  地宫狂魔掉落
1410	1000000	1	12274130
1411	900000	1	12274131
1412	800000	1	12274132
1413	700000	1	12274133
1414	600000	1	12274134
1415	500000	1	12274135
#三环副本新增马术掉落							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2000	10000000	1	12052001|12052011|12052021	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2001	10000000	1	12052031|12052041|12052051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2002	10000000	1	12052061|12052071|12052081	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2003	10000000	1	12052091|12052101|12052111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2004	10000000	1	12052121|12052131|12052141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2005	10000000	1	12052151|12052161|12052171	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2006	10000000	1	12052401|12052411|12052421	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2007	10000000	1	12052431|12052441|12052451	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2008	10000000	1	12052461|12052471|12052481	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2009	10000000	1	12052491|12052501|12052511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2010	10000000	1	12052521|12052531|12052541	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2011	10000000	1	12052551|12052561|12052571	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2012	10000000	1	12052581|12052591|12052601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2013	10000000	1	12052611|12052621|12052631	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2014	10000000	1	12052641|12052651|12052661	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2015	10000000	1	12052671|12052681|12052691	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2016	10000000	1	12052701|12052711|12052981	-1	-1	-1																										
#冥王秘境新增将星卡							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2100	100000000	1	45011106|45011111|45011331|45011336|45011341|45011576|45011581|45011586|45011811|45011816|45012051|45012056|45012281|45012286|45012511|45012516|45012766|45012771|45012981|45012986|45012991|45013216|45013221	-1	-1	-1																										
#魔君部将新增君王守护碎片							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
2200	100000000	1	11000379	-1	-1	-1	100000000	5	11000379	100000000	5	11000309	100000000	5	11000306	100000000	5	11000316	-1	-1	-1
#魔君部将
2201	100000000	3	11010015	100000000	2	12030098	100000000	10	11000379|11000309|11000306|11000316	50000000	4	12274010|11990015|11960011|12030204|12030926|12030925|11000902	7500000	1	19010003|12030212	2000000	2	11030620|12050099	2000000	2	12050099
#18魔君掉落
2202	100000000	5	11010015	100000000	5	12030098	100000000	4	11000328	100000	3	11000333	100000	4	11000334	100000000	4	11010017	8500000	1	19010003|11000904	-1	-1	-1
2203	100000000	3	11010015	100000000	3	12030098	100000000	3	12030098	100000000	3	12030098	100000000	3	12030098	100000000	3	12030098	100000000	3	12030098	-1	-1	-1	-1	-1	-1	-1	-1	-1		
